parse_cycles,queue_cycles
18393,55117
11991,52168
19383,130699
17167,139915
14137,73231
13031,85823
11233,66214
13403,122849
14650,46879
18097,67380
10554,70854
14402,189836
13277,155537
11814,118839
14279,146961
13390,89635
16000,59900
8542,79871
12954,95645
15245,148941
20380,120958
14393,101793
10811,96991
13392,245860
13167,95422
11890,189829
15717,223264
17735,56783
10650,87840
13139,132048
8515,197081
12478,161266
11257,102724
10778,117770
19184,106601
11911,93926
14935,35577
12202,41004
10737,89733
18675,103265
16329,74201
11965,120817
11394,58658
14800,83663
11498,66505
6961,73144
10646,87915
9421,112234
8523,54679
15042,145852
11947,66909
12109,81547
11254,218715
9243,118065
11472,85630
13151,95508
19659,159865
14568,135705
13211,64759
18506,88643
11898,134381
12520,56730
10646,85518
8120,113424
15556,51797
13669,51177
9180,117672
10922,135128
9266,88001
16884,90323
15269,76923
11954,159387
15012,98866
12975,146156
9149,115449
17765,92420
10573,137937
15075,84510
13115,57040
13028,69672
17165,53256
11950,115874
13965,110818
15063,69323
10224,127879
9129,106519
10741,25458
11791,58144
11268,136437
16311,121204
12031,71457
15873,175974
12103,104486
16376,167429
13647,117955
13450,195739
10931,70745
8404,80598
8004,279378
10091,149977
17207,68736
10934,83781
7702,103343
8494,108076
15509,126455
10453,108618
9801,148970
11665,243674
12799,60158
13765,69786
13299,82685
14301,159463
11151,133360
13210,94103
16472,90871
11461,167618
9241,96507
15075,126252
8946,77294
18984,97061
14470,137400
11384,102931
15508,59662
10272,142364
20195,96641
8350,88605
10336,93899
12442,130265
15167,103353
10700,112107
8490,69524
12653,80694
10651,93486
13014,143260
15107,101310
14216,80587
11728,114333
21296,77480
13658,64580
12384,36022
12521,104570
9733,97420
11780,100157
15366,104629
13083,95396
9802,61642
9731,128869
9616,77242
17980,50446
8799,82973
11572,92908
11042,175609
7492,149753
14518,76509
15268,86324
14558,37137
11689,60548
10533,53448
16611,173623
12825,143811
15165,145468
13324,84997
10119,69144
12546,41529
23734,167099
6887,95057
11501,186427
17448,101965
11261,69230
15820,145958
15197,42022
13909,86674
13891,69261
9199,225746
15759,62167
9253,121221
10379,110929
13522,107185
14650,75720
14543,88401
14425,152382
12827,137357
8374,177709
14459,76082
12036,91683
14963,99853
11279,67439
9480,95279
11312,119113
10006,79495
15103,114530
8017,70921
10290,89836
14756,191600
14375,135067
13823,103329
11782,112732
11686,54347
12196,181729
12421,71772
7293,82864
10886,80152
13942,133128
12418,116836
11529,109102
9805,92510
8353,84203
14768,206102
12385,146069
10999,119306
16970,95847
12656,114511
16540,129920
16868,83878
20874,176201
19465,97817
14380,62900
10210,72587
20473,81951
10364,81203
10348,75450
13515,104912
11183,70566
11812,144354
11013,125235
15535,156128
12180,124247
8078,47565
12064,89409
13435,139625
19797,101039
12288,96029
12906,170230
11247,68141
8789,50784
16472,99905
10119,84035
14049,96956
16928,53366
16657,72649
18352,108478
9246,119910
12849,47868
16748,144477
12147,202630
9413,116192
12011,108610
11889,95072
9507,135408
12104,65673
21741,108692
12514,95526
15158,82285
17248,53265
11372,194752
10613,57070
16578,178019
31710,100735
13354,72181
10364,63303
10153,119178
7795,59263
13369,86939
13318,93109
11927,113342
11171,148671
10089,151301
9664,54549
11771,98916
16121,131964
11311,84612
12580,102669
14928,90034
8861,81755
9509,103867
12457,133696
13255,61941
8902,96402
14697,76255
10704,42367
16853,87237
18874,72201
11839,91018
17361,77595
12588,105332
15013,97247
16993,162268
8471,73092
12819,120792
12603,125296
9913,100040
11231,130558
18940,44378
17375,45506
8473,88806
12913,55041
18840,136210
14006,156742
16322,97438
14399,170190
16150,119313
15734,157850
17065,93652
16002,106237
12197,135966
19945,119539
12446,87281
9462,87208
15848,66864
13165,80694
15968,192934
12498,77536
9766,55168
11179,56292
14003,55394
12187,76617
14380,187075
12837,111323
11182,47554
20157,86291
11326,89632
17659,59767
10709,61916
13475,52316
10826,65860
15760,41002
11580,77262
10233,78599
12097,95409
14408,71563
13413,88206
9110,118507
10895,46441
9196,83570
14883,115979
14772,31705
9241,79571
25534,77004
11544,144082
16014,115536
16876,78599
14902,98702
16454,93474
11958,80639
12828,133095
14306,71885
11815,66743
19959,79123
10517,124636
13616,71400
8510,52173
14224,180460
10638,43971
14745,167296
11491,176721
10257,159727
16811,66603
7971,85633
15089,92963
12701,77999
13464,50585
19183,67458
12028,111316
13999,93781
17313,291793
10050,111514
13104,26605
9236,62860
13911,74808
13166,103388
8367,57880
12981,74000
14443,92134
7757,86722
12564,164173
10747,123658
10696,99918
15688,87093
14278,52734
13366,73433
11419,130808
15208,125810
14463,125850
9581,141338
14529,94277
19132,186587
11825,93915
14042,151996
12993,118872
13239,79042
18790,101795
12268,184992
20829,123663
13384,147280
11466,54344
14915,225992
9547,149368
11976,86547
11450,126564
11826,55401
15177,218702
16149,51719
15882,120811
11037,80100
15274,234487
9925,61540
14487,104182
9864,76994
10216,49511
17359,126795
13752,121080
17732,51451
11769,77857
12237,50911
22759,134049
15288,83873
13188,86107
17870,57842
11777,138793
14549,56122
13536,52693
9819,124346
12644,75672
8828,61242
10313,82187
13345,61011
19797,150258
15237,85929
12799,68454
8589,67505
11464,64441
14698,137886
21009,101810
12847,113621
13147,111905
16895,50769
8084,55644
17234,130202
11763,85383
9762,180106
12037,139541
17456,69832
16351,120633
14551,93451
12372,79744
8418,86216
11044,71551
14819,78023
10398,108929
14010,86923
8829,68644
13104,145754
16092,111017
9727,73302
12415,80899
11258,157897
14596,157664
10630,91193
16767,49670
8704,63781
10772,182241
13707,255688
9286,80310
9066,80807
13583,110276
21277,111884
7768,148455
12213,94832
17385,102489
11947,111187
10188,93006
12008,80787
17657,98755
10016,82909
16004,98423
17561,143597
11775,75429
13658,106112
13889,54259
14970,72356
16853,119146
10922,67627
12511,195726
9334,90198
12874,100937
11547,148409
16750,151460
21429,131299
11131,70169
14942,81677
10337,146561
9552,190548
8424,152007
4469,76774
10287,146071
9855,98728
17258,108792
15640,84569
13324,79355
11222,85891
16959,154756
10148,160660
14670,139918
16166,92098
16427,91070
13049,266976
15368,75615
23844,116302
12631,64436
10461,125133
16054,59521
9221,227699
17210,79032
14534,130895
10138,91147
8514,88538
10505,128492
21061,83339
9509,75658
9799,69838
13020,33545
15579,84472
10619,78483
13048,106102
17548,95268
15831,191924
11397,39695
12012,168616
11942,64401
12021,73489
11383,126971
10873,156509
11805,165627
12293,113418
14067,137602
12008,95415
10726,108168
16300,70270
14312,62331
11417,75425
22091,84202
16405,55666
11465,129135
14861,145587
16149,75534
13196,168583
13230,61619
13503,92129
16067,114054
13655,116684
16793,80909
24302,66759
12078,68142
17066,79570
11866,164873
10675,117493
13770,68519
12624,109378
9184,101334
12498,105755
12657,96130
9932,73767
18335,87021
14548,93266
12080,110517
14616,84690
18754,126009
12907,37922
9804,118095
18066,142373
18132,65850
10003,62135
11122,137610
14594,58600
9238,172762
8691,119836
12515,77118
8310,94084
13715,75492
12430,139835
14783,117681
16819,103616
11803,88100
14359,56795
11123,56525
8231,52044
12265,131517
12977,104815
10783,135983
13416,65988
10994,82150
12117,102036
12342,106738
15353,92855
13707,228994
12243,176169
13458,103701
10549,139678
13500,73817
12953,101352
11975,142648
15275,54458
15327,35431
17905,104681
15930,125838
14892,105151
11582,139498
7758,70348
13529,93418
14537,150678
9991,95416
15019,120877
11450,94097
10715,200168
8190,51236
9214,255514
14912,178187
8911,112553
8830,76108
9355,117966
15618,78618
16668,88270
12803,153645
11183,113223
19834,131260
19651,59320
18860,77558
15285,72652
15725,123807
18638,99487
12194,44998
9884,81481
12411,48510
8267,119349
13287,141309
9020,81339
12336,77983
13316,98442
18766,71715
17047,105685
12432,72376
12628,82585
11488,107935
13979,96959
13902,84748
13051,82316
12967,103062
8811,88735
9245,35806
16998,123891
15409,153120
13501,121817
17770,108736
19365,44394
17038,73965
17297,218930
12545,93023
13962,83334
10339,144251
6250,171749
12219,42404
13424,69337
9974,174621
10061,72462
13491,101795
11769,50937
20185,118016
9089,87490
15103,142273
11346,54032
12101,87964
12093,111643
9880,98576
13386,93600
7791,131331
12434,72883
16778,134759
14393,41886
12419,88380
10669,72598
7312,50671
14611,157120
10938,56993
18816,133986
9551,87525
12588,149942
15623,126048
10457,66022
17947,138762
9406,115611
14362,66006
12551,114477
16691,41612
10292,112322
10315,114932
10590,122466
13025,112767
13939,117665
11215,97404
11308,118783
17247,91812
13199,87255
9758,78007
11927,107327
16666,115449
9568,90175
17872,125382
14219,82383
14530,85737
17660,125848
8635,97647
12261,112063
10985,78439
19240,61927
12779,119457
14679,67830
11039,123692
12350,85754
15737,96530
14790,90288
13529,69218
11334,69826
11349,78958
10149,86236
10654,56077
13276,91994
17338,76582
9189,82862
16973,96293
14056,60330
13215,55497
13638,78104
10992,249393
10076,38888
8542,71438
16322,107123
16480,40929
13098,152384
11592,142373
12361,60686
10724,90301
14035,86210
13869,126193
15590,119390
16339,87799
10909,81288
12656,112150
12943,105506
12100,62537
13210,140000
17582,61332
11032,118925
14523,87115
11583,49354
18539,101353
9982,44103
10467,121063
14196,174677
9348,151034
11924,102373
8181,54402
13593,151712
10427,132871
14399,91002
17706,122425
15677,140637
18625,76509
12727,63076
9806,61285
13219,180039
14809,123548
13927,74152
9605,82374
13888,77705
10099,51668
13412,128898
12520,62919
16902,80259
13933,116821
18906,74308
16177,124497
13632,102974
14311,83626
7679,138524
11584,113623
11257,197660
13331,88998
11077,61837
15697,93386
10908,132301
13394,118569
16838,100655
6802,35926
8261,101201
8736,57322
13080,164224
13905,158146
14811,158319
10386,130629
12295,49957
10873,207742
13574,82391
14886,100632
11661,63677
18536,66715
10517,59071
21469,165401
12233,105400
15865,141611
18034,150011
11172,79929
16536,105427
15795,104531
9649,130211
11621,105173
16414,54086
13124,98135
11895,92797
9252,101538
12242,115237
9822,142139
13186,58706
14463,71060
9489,60496
17030,148307
10795,68671
11837,66337
19176,59605
12694,82896
15915,116887
12964,98306
14340,201052
9884,172724
11396,87433
13714,63642
15146,99116
12232,118383
18654,227994
14838,100635
10725,36442
18625,31080
16496,97822
15368,61539
13758,115184
16973,109927
18692,213414
22956,81643
11168,105275
11273,200701
10729,83449
13826,69894
14285,120477
10224,202441
23566,130585
14244,68747
11238,105211
12388,142919
13459,86059
7851,165289
18779,81661
19874,100121
13205,123803
18249,114765
16828,103796
10099,142729
12996,107570
13329,74797
18690,107268
21757,107994
11864,111077
9413,126511
9335,165522
12543,46227
11676,82819
12125,89683
13672,165462
8702,50646
18083,104283
18694,92237
13791,83337
16790,52427
19221,155095
11409,67354
12740,187027
14693,130552
13911,47285
19745,41473
12465,53160
15597,77779
9525,118705
11574,85507
15099,55415
13684,52946
12211,62687
13506,189010
25966,98812
16991,152714
15860,91454
14339,61255
11596,68827
10771,115671
9192,69893
10360,113577
13049,76944
11747,130783
12246,65101
13768,44134
14168,104756
13090,112159
12344,231124
16824,197150
6170,83234
14217,47599
14383,120394
22712,88432
7974,99240
14564,111630
15143,60058
12660,115553
15753,146169
12994,120978
14111,98139
18674,126422
12521,120756
15540,217709
15114,87614
18897,119774
10505,60628
8691,59321
10496,55584
16399,137475
9719,108478
16554,79901
16677,125386
10983,70035
17302,97710
8632,141139
14595,156598
10239,59240
9209,64313
12060,66295
13379,173589
11751,113848
9008,81191
8662,136474
18953,38468
14964,59178
21999,217487
8122,150792
14750,56682
13207,94779
21936,127002
14866,258688
12973,69999
15858,227356
12917,122799
17234,171448
14287,81378
12416,121972
17534,55642
16926,84833
12260,68307
11666,93913
11245,60260
8732,45573
21208,186392
16788,94306
12683,139177
13224,113506
10155,165595
18149,75599
9627,125950
13732,149316
16148,107238
13843,68528
15849,175582
14489,244956
17600,101331
10709,121873
6058,63338
9432,161796
11808,53501
14479,100009
13791,127586
8374,240565
16198,153793
15298,99383
14774,119188
9106,75541
7596,49555
10029,61662
10119,59026
12527,162419
14819,131965
12953,114915
14397,110188
8816,68010
10260,129677
15563,88206
16406,113712
13045,57554
13956,124365
11707,96473
8860,88485
12977,68030
9654,129379
17964,183007
13369,196803
14657,46715
7903,99188
12505,100390
12353,61715
7999,108190
12861,92559
8682,104151
12517,193136
11817,108885
14493,99600
10675,56599
14699,180791
17689,121982
15290,65311
9004,255072
16763,117588
13271,112467
14947,134227
8960,148535
11179,205533
14324,85777
10765,72264
11677,81805
12186,191205
12094,121049
15734,121941
16399,135881
14736,77028
10626,117662
13684,62788
10806,52494
15585,93918
14468,73418
9699,120906
11183,158892
13140,109581
12648,83535
11015,182081
16617,57912
10115,88826
22636,159894
11801,124338
11157,119236
19710,133974
14195,145709
9779,94767
13551,191717
9135,101473
15463,134655
8241,64150
12652,61344
13563,96961
14922,107547
18661,163023
14534,73806
21099,287958
11617,81261
12531,70028
8870,76420
14588,74450
13473,85820
19742,53129
13441,95879
15843,85387
11681,76136
13654,147377
13107,49745
11001,124055
12854,130375
14573,89067
12005,197105
10757,55698
16857,83672
13570,166955
15713,57566
12575,112110
9823,57986
12166,127035
12331,78633
18232,104055
10973,111303
19013,157790
20266,145156
10801,111332
13542,76506
13877,77622
17933,98146
11986,86554
13515,65099
12712,79622
11689,55427
8425,63026
10228,69226
9860,152034
15192,84303
11323,91506
17836,75296
14000,71461
10094,122598
12547,135711
9146,55793
15124,91004
16749,152876
11947,139874
15729,106560
11161,76447
12081,162248
14738,125725
12726,239724
17916,141310
7861,133199
11005,75425
12851,99422
12378,245796
13544,99582
13606,116422
17549,82896
17077,290930
12551,74027
9791,79162
9487,102237
19224,40457
8342,78652
10534,46779
9590,86995
23459,117909
12259,83648
17104,99177
8807,80073
11652,112895
9021,83134
10923,99311
9408,67303
8577,115688
8618,144070
13033,135264
10976,91971
7404,145736
17282,79260
12170,65660
15016,89887
19069,152079
11419,100375
13687,86352
10818,81300
15458,103992
13564,124657
10859,96642
6657,96802
11886,54360
10848,74298
14537,208674
9922,70135
9661,106271
14135,243607
14491,44145
12293,71917
17019,122918
13751,84609
12381,74607
11166,111700
13252,135671
11059,143933
9575,89624
26954,154393
11242,67461
18015,73413
16158,77359
10593,145935
11343,127890
10638,145706
15303,64828
15471,189182
10402,122694
14919,114583
12970,53524
20139,94263
22274,75483
12535,99207
11390,117745
12054,133765
14996,65778
15362,92365
9829,165969
9246,172211
14195,136776
12454,91451
13094,30640
10420,183663
21436,67447
13092,82815
11198,186112
13168,82910
14272,103739
15714,147848
12835,72757
8759,93139
18950,123487
10490,144231
18093,205092
13633,221940
14540,36433
11746,76049
12694,85570
7197,133988
13518,45468
9377,151135
9663,58079
7557,37318
15906,47861
8882,82901
14406,92006
14789,118182
19637,157214
13589,50893
7820,122547
14726,133320
14289,76010
16164,62046
8944,148066
16480,85488
13380,64550
10071,177039
12940,120880
14501,61406
14432,304353
13216,80178
9983,151834
14240,62138
12938,116494
13964,78712
8884,171076
9042,67813
13215,101761
13446,62060
21479,82206
11293,151724
12886,92781
11625,67182
15091,109513
11449,106243
13495,106771
7374,152783
12392,88548
13367,141541
13764,124310
12278,181622
14454,59383
16399,113677
9572,165471
12199,171879
12679,74817
10932,108854
9882,77129
7927,195142
13295,65064
11952,58769
11239,174589
11481,42397
17502,96913
8228,83148
14014,81102
11870,100953
20651,110331
17397,112571
11692,69841
17817,95704
9245,123526
10887,140400
11704,115493
14106,95033
16549,104599
16611,79282
14124,220784
13176,171430
10591,60578
18601,71557
13392,108216
20278,106166
17290,86785
14643,70442
12018,123831
21231,91816
13868,80801
16404,86486
12559,87077
11328,69215
11434,117666
12634,163390
15075,66812
10245,107577
12005,127659
19133,66154
10101,50286
9050,48115
10684,66213
10488,126512
13700,189613
9679,174711
12049,142795
10844,74090
12018,61435
9390,137258
14617,57900
17634,74180
9661,94170
8561,150492
12672,221945
17385,196548
13766,43884
15384,85016
8248,142786
17809,212254
11788,79009
18750,199870
9176,99781
